run_id,base_run_id,replicate_index,scenario,scenario_family,load_profile,config_name,seed,duration_s,observation_window_s,messages_total,messages_delivered,messages_dropped,deadline_missed,delivered_ratio,dropped_ratio,deadline_missed_ratio,retransmissions_total,retransmission_ratio,average_queue_length,max_queue_length,channel_utilization,crypto_utilization,throughput_bps,latency_mean_s,latency_median_s,latency_p95_s,latency_p99_s,jitter_s,crypto_time_mean_s,crypto_time_total_s,crypto_share_latency_ratio,security_overhead_ratio,critical_count,critical_delivered_ratio,critical_deadline_met_ratio,critical_deadline_missed_ratio,critical_dropped_ratio,critical_loss_ratio,critical_retransmissions_total,critical_retransmission_ratio,critical_throughput_bps,critical_useful_throughput_bps,critical_latency_mean_s,critical_latency_median_s,critical_latency_p95_s,critical_latency_p99_s,critical_jitter_s,critical_classification_time_mean_s,critical_crypto_time_mean_s,critical_queue_time_mean_s,critical_tx_time_mean_s,critical_ack_time_mean_s,critical_crypto_share_latency_ratio,critical_security_overhead_ratio,control_count,control_delivered_ratio,control_deadline_met_ratio,control_deadline_missed_ratio,control_dropped_ratio,control_loss_ratio,control_retransmissions_total,control_retransmission_ratio,control_throughput_bps,control_useful_throughput_bps,control_latency_mean_s,control_latency_median_s,control_latency_p95_s,control_latency_p99_s,control_jitter_s,control_classification_time_mean_s,control_crypto_time_mean_s,control_queue_time_mean_s,control_tx_time_mean_s,control_ack_time_mean_s,control_crypto_share_latency_ratio,control_security_overhead_ratio,telemetry_count,telemetry_delivered_ratio,telemetry_deadline_met_ratio,telemetry_deadline_missed_ratio,telemetry_dropped_ratio,telemetry_loss_ratio,telemetry_retransmissions_total,telemetry_retransmission_ratio,telemetry_throughput_bps,telemetry_useful_throughput_bps,telemetry_latency_mean_s,telemetry_latency_median_s,telemetry_latency_p95_s,telemetry_latency_p99_s,telemetry_jitter_s,telemetry_classification_time_mean_s,telemetry_crypto_time_mean_s,telemetry_queue_time_mean_s,telemetry_tx_time_mean_s,telemetry_ack_time_mean_s,telemetry_crypto_share_latency_ratio,telemetry_security_overhead_ratio,background_count,background_delivered_ratio,background_deadline_met_ratio,background_deadline_missed_ratio,background_dropped_ratio,background_loss_ratio,background_retransmissions_total,background_retransmission_ratio,background_throughput_bps,background_useful_throughput_bps,background_latency_mean_s,background_latency_median_s,background_latency_p95_s,background_latency_p99_s,background_jitter_s,background_classification_time_mean_s,background_crypto_time_mean_s,background_queue_time_mean_s,background_tx_time_mean_s,background_ack_time_mean_s,background_crypto_share_latency_ratio,background_security_overhead_ratio
scenario_a_high_seed_124,scenario_a_high,13,A,A,high,scenario_a_high,124,15.0,15.112719999999994,142,141,1,9,0.9929577464788732,0.007042253521126761,0.06338028169014084,0,0.0,1.1619718309859155,4,0.7630658147573696,0.4622463725920957,36787.2,0.2514688134560295,0.23655999999999944,0.46348035845705743,0.5151012568940267,0.0646699191937482,0.04919577464788742,6.985800000000014,0.2292200206685499,0.15455173374029796,16,1.0,0.4375,0.5625,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.21152063484706796,0.18851235691673862,0.4480911730626942,0.4657427887736733,0.16754970136418337,0.0001,0.034060000000000173,0.10115250321557102,0.034,0.009999999999999815,0.22639707697141298,0.42857142857142855,26,1.0,1.0,0.0,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.20165063549052153,0.20017037699830342,0.36975716049449636,0.4005911730626974,0.1171579935663571,0.0001,0.03661999999999968,0.09268187595201496,0.041999999999999996,0.00999999999999982,0.23236116718878136,0.2727272727272727,86,0.9883720930232558,0.9883720930232558,0.0,0.011627906976744186,0.011627906976744207,0,0.0,25386.666666666668,23210.666666666668,0.26466639997311153,0.2399114262450861,0.49167992352548495,0.518431946172344,0.07503043884138162,0.0001,0.052026511627907224,0.0853128548465825,0.09000000000000001,0.009883720930232364,0.22578802737909873,0.08571428571428572,14,1.0,1.0,0.0,0.0,0.0,0,0.0,8004.266666666666,7645.866666666667,0.30857245948299616,0.28471709353865293,0.45062901770186653,0.4610219467748903,0.08214220113862711,0.0001,0.07245999999999991,0.05546254070609457,0.154,0.009999999999999882,0.24769492870576237,0.04477611940298507
scenario_a_high_seed_125,scenario_a_high,14,A,A,high,scenario_a_high,125,15.0,15.330884672126874,154,152,2,10,0.987012987012987,0.012987012987012988,0.06493506493506493,0,0.0,1.3831168831168832,5,0.8268276926670944,0.4976907832248072,40345.6,0.28249815357128377,0.282936251545034,0.49895633015185165,0.6224627467505492,0.06900492542525934,0.04954571428571438,7.630040000000015,0.21137058301584388,0.14892194450248336,16,1.0,0.4375,0.5625,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.2195222041576692,0.21536988497281173,0.3958124126049065,0.4523813479607459,0.09126904734118083,0.0001,0.034060000000000173,0.10276110352049252,0.034,0.009999999999999815,0.23837247252217728,0.42857142857142855,26,1.0,0.9615384615384616,0.038461538461538464,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.23266380165012696,0.2399129244157736,0.3965218168202824,0.5693124126049081,0.15275202750436742,0.0001,0.03661999999999968,0.1262374672954079,0.041999999999999996,0.00999999999999982,0.21633377562919576,0.2727272727272727,97,0.979381443298969,0.979381443298969,0.0,0.020618556701030927,0.020618556701030966,0,0.0,28373.333333333332,25941.333333333332,0.2986619055485323,0.2917509515049055,0.5170819361834705,0.6203595886214689,0.07019902057383491,0.0001,0.052021237113402306,0.11527317488114856,0.09000000000000001,0.009793814432989503,0.2006086237634159,0.08571428571428572,15,1.0,1.0,0.0,0.0,0.0,0,0.0,8576.0,8192.0,0.33152644682293764,0.23655999999999988,0.5184573787510917,0.5665734359241108,0.11055545974027803,0.0001,0.07245999999999979,0.06839772985151649,0.154,0.009999999999999816,0.24355970351164602,0.04477611940298507
scenario_a_high_seed_126,scenario_a_high,15,A,A,high,scenario_a_high,126,15.0,15.38001338011845,148,145,3,16,0.9797297297297297,0.02027027027027027,0.10810810810810811,2,0.013513513513513514,2.24,7,0.8361501178291528,0.4891387162071554,40985.6,0.37579024391607113,0.35057210240478254,0.7284069272159727,0.8508961001456938,0.07866610003664745,0.05083081081081089,7.522960000000011,0.18849388859698915,0.14871832483772782,16,1.0,0.375,0.625,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.31581211097193723,0.27419350765705763,0.6345733450296089,0.6821253731006821,0.16814222534122936,0.0001,0.034060000000000173,0.20143253286470256,0.034,0.009999999999999815,0.1987769107610149,0.42857142857142855,26,1.0,0.7692307692307693,0.23076923076923078,0.0,0.0,2,0.07692307692307693,2440.5333333333333,1774.9333333333334,0.3174677590632545,0.2603866900592249,0.6727599999999958,0.9862599999999988,0.15676914518613452,0.0001,0.036773846153845886,0.21118247554369649,0.04523076923076923,0.009999999999999804,0.19718259067361915,0.2727272727272727,81,0.9629629629629629,0.9629629629629629,0.0,0.037037037037037035,0.03703703703703709,0,0.0,23296.0,21299.2,0.3829187628508818,0.3477065766425209,0.7349343088603133,0.8033476469080686,0.08108094125387362,0.0001,0.05198000000000023,0.1993486967327875,0.09000000000000001,0.009629629629629466,0.18454782836615188,0.08571428571428572,25,1.0,1.0,0.0,0.0,0.0,0,0.0,14293.333333333334,13653.333333333334,0.4517352318984596,0.41100902920394056,0.7079191200144024,0.7978689424212134,0.11818323875614166,0.0001,0.07245999999999989,0.16480161521493855,0.154,0.009999999999999804,0.18566173940023017,0.04477611940298507
scenario_a_high_seed_127,scenario_a_high,16,A,A,high,scenario_a_high,127,15.0,15.896821968720168,172,170,2,72,0.9883720930232558,0.011627906976744186,0.4186046511627907,2,0.011627906976744186,10.298850574712644,21,0.9886252756006214,0.5658841759504369,51182.933333333334,1.1282207793410688,1.1018752581422118,1.8191929437937313,1.858030068616683,0.08993024285388894,0.052300930232558225,8.995760000000015,0.05843986541965224,0.1373089250215248,16,1.0,0.0625,0.9375,0.0,0.0,1,0.0625,955.7333333333333,546.1333333333333,1.1002805956751616,1.074821968720173,1.7603219687201686,1.8071219687201707,0.32991079791467814,0.0001,0.034060000000000173,0.9915501639399784,0.036125000000000004,0.009999999999999815,0.056919576407519996,0.42857142857142855,26,1.0,0.038461538461538464,0.9615384615384616,0.0,0.0,1,0.038461538461538464,2440.5333333333333,1774.9333333333334,1.1505126622309365,1.086821968720174,1.8178219687201729,2.367321968720174,0.30584167874880686,0.0001,0.03661999999999968,1.0261334701723868,0.04361538461538461,0.009999999999999811,0.04486454054706455,0.2727272727272727,94,0.9893617021276596,0.648936170212766,0.3404255319148936,0.010638297872340425,0.010638297872340385,0,0.0,27776.0,25395.2,1.1207514516369883,1.0717726044098397,1.8045915445966125,1.8413145352778448,0.09108446809274484,0.0001,0.052022553191489615,0.9381452332968426,0.09000000000000001,0.009893617021276412,0.05662425640673172,0.08571428571428572,36,0.9722222222222222,0.9722222222222222,0.0,0.027777777777777776,0.02777777777777779,0,0.0,20010.666666666668,19114.666666666668,1.1440421901105549,1.1558000886830522,1.6186757186500291,1.8451038252081682,0.1315403825545149,0.0001,0.07245999999999991,0.8667953654511414,0.154,0.00972222222222204,0.07366070758898345,0.04477611940298507
scenario_a_high_seed_128,scenario_a_high,17,A,A,high,scenario_a_high,128,15.0,15.130872051055647,145,143,2,15,0.9862068965517241,0.013793103448275862,0.10344827586206896,0,0.0,1.3758620689655172,6,0.8265220905841627,0.48688667613748216,40388.26666666667,0.28515603141341606,0.2642611097414882,0.5288390606172046,0.6728439159130551,0.0719498280111133,0.050807034482758695,7.367020000000011,0.20947595036642574,0.1500218566816611,16,1.0,0.1875,0.8125,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.24666681548019923,0.22571879406888318,0.4295109649778346,0.45963333394135286,0.13243144794199535,0.0001,0.034060000000000173,0.14651655233655442,0.034,0.009999999999999815,0.18196036182435138,0.42857142857142855,26,1.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.23486956198972775,0.2027187940688857,0.4881129391141035,0.6056639261822365,0.1274375557044347,0.0001,0.03661999999999968,0.1291339521085387,0.041999999999999996,0.009999999999999811,0.20729934091534868,0.2727272727272727,78,0.9743589743589743,0.9743589743589743,0.0,0.02564102564102564,0.02564102564102566,0,0.0,22698.666666666668,20753.066666666666,0.2928995669392528,0.2635876804213244,0.5387933746262923,0.6589484253930862,0.07352927233361917,0.0001,0.0520312820512823,0.11503144344952061,0.09000000000000001,0.009743589743589562,0.20691114219385334,0.08571428571428572,25,1.0,1.0,0.0,0.0,0.0,0,0.0,14293.333333333334,13653.333333333334,0.33792722697070016,0.29973576785641143,0.6081678555003355,0.7672309155473677,0.09777808217484665,0.0001,0.07245999999999987,0.07452809593230973,0.154,0.009999999999999822,0.23735180236089926,0.04477611940298507
scenario_a_high_seed_129,scenario_a_high,18,A,A,high,scenario_a_high,129,15.0,15.112719999999994,152,152,0,11,1.0,0.0,0.07236842105263158,1,0.006578947368421052,1.7679738562091503,7,0.8338671000322903,0.4993515396301936,40618.666666666664,0.30570603423117415,0.2785856321898219,0.6038411471904888,0.7353771922184413,0.07176684560976639,0.04964842105263169,7.546560000000016,0.20489439544991608,0.149484294181859,16,1.0,0.375,0.625,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.2645908587986719,0.26818221997667724,0.5218931601180872,0.5998931601180866,0.17636321794162915,0.0001,0.034060000000000173,0.16427101008800288,0.034,0.009999999999999815,0.19701597212740382,0.42857142857142855,26,1.0,0.9615384615384616,0.038461538461538464,0.0,0.0,1,0.038461538461538464,2440.5333333333333,1774.9333333333334,0.2329104095670404,0.21128081921292052,0.4523931601180884,0.5273931601180886,0.11429068802544792,0.0001,0.03661999999999968,0.13138781578694778,0.04361538461538461,0.00999999999999982,0.22403194229558285,0.2727272727272727,94,1.0,1.0,0.0,0.0,0.0,0,0.0,28074.666666666668,25668.266666666666,0.3257077678683572,0.29183752746838243,0.6311885086368392,0.7537057327943498,0.07560552585706366,0.0001,0.05202255319148962,0.14862253909118026,0.09000000000000001,0.009999999999999815,0.19671695972840114,0.08571428571428572,16,1.0,1.0,0.0,0.0,0.0,0,0.0,9147.733333333334,8738.133333333333,0.3476039146244434,0.29765295468493136,0.5560596255022432,0.6293454949218158,0.08807720188699329,0.0001,0.07245999999999983,0.08866932809525821,0.154,0.009999999999999815,0.2297167400121201,0.04477611940298507
scenario_a_high_seed_130,scenario_a_high,19,A,A,high,scenario_a_high,130,15.0,15.433643187125845,167,166,1,18,0.9940119760479041,0.005988023952095809,0.10778443113772455,0,0.0,2.559880239520958,8,0.9178649414298188,0.5447955416653534,45892.26666666667,0.38554433641763813,0.34446472936392514,0.6970581966025545,0.7637837774236202,0.06554257211783902,0.05034838323353303,8.408180000000016,0.16867863953758147,0.14277589422821346,16,1.0,0.25,0.75,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.3262331627117358,0.29065819660255343,0.6395724897250892,0.68444105522706,0.20861770217466585,0.0001,0.034060000000000173,0.2208171421313974,0.034,0.009999999999999815,0.1691953184960805,0.42857142857142855,26,1.0,0.7692307692307693,0.23076923076923078,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.34967990439058105,0.29726772535091217,0.6769629609767334,0.6936581966025552,0.15190368689141717,0.0001,0.03661999999999968,0.24022523307460478,0.041999999999999996,0.009999999999999811,0.14703211231386423,0.2727272727272727,105,0.9904761904761905,0.9904761904761905,0.0,0.009523809523809525,0.00952380952380949,0,0.0,31061.333333333332,28398.933333333334,0.38485531306034665,0.3300920060961907,0.6969073181611047,0.7489639238003034,0.06871969090402034,0.0001,0.052018095238095474,0.2157448455996687,0.09000000000000001,0.009904761904761722,0.17368904843312394,0.08571428571428572,20,1.0,1.0,0.0,0.0,0.0,0,0.0,11434.666666666666,10922.666666666666,0.4832344096433147,0.4883971118285073,0.7707347900002441,0.7989207682229058,0.14853273839787082,0.0001,0.07245999999999979,0.2080807655691727,0.154,0.00999999999999981,0.17010113506001678,0.04477611940298507
scenario_a_high_seed_131,scenario_a_high,20,A,A,high,scenario_a_high,131,15.0,15.618699999999993,147,146,1,16,0.9931972789115646,0.006802721088435374,0.10884353741496598,0,0.0,2.13265306122449,8,0.8122314917374682,0.478335584907836,41284.26666666667,0.3588865327968509,0.3480678460750557,0.6462492827411631,0.6855133866506637,0.07376336747780132,0.05082299319727901,7.470980000000014,0.18261231735702793,0.14914692374332947,16,1.0,0.25,0.75,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.2842938163619989,0.21597062237075515,0.6258779394777845,0.6281355878955515,0.2008746875882055,0.0001,0.034060000000000173,0.18985473582157814,0.034,0.009999999999999815,0.19859363999005392,0.42857142857142855,26,1.0,0.8461538461538461,0.15384615384615385,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.2804363981485797,0.23754873242540686,0.6218779394777885,0.642937252637052,0.16099099276388792,0.0001,0.03661999999999968,0.17018255506358745,0.041999999999999996,0.009999999999999811,0.20282584913438362,0.2727272727272727,80,0.9875,0.9875,0.0,0.0125,0.012499999999999956,0,0.0,23594.666666666668,21572.266666666666,0.40175660428094684,0.3822722263273976,0.6610172698240971,0.6927449118215979,0.07917935652434976,0.0001,0.052030000000000284,0.211313816793185,0.09000000000000001,0.009874999999999814,0.15968659979579508,0.08571428571428572,25,1.0,1.0,0.0,0.0,0.0,0,0.0,14293.333333333334,13653.333333333334,0.3510297826002512,0.3461859923585511,0.5230602901343402,0.5646672056019097,0.09555772087466709,0.0001,0.0724599999999999,0.08552009043219212,0.154,0.009999999999999822,0.22472449401938657,0.04477611940298507
scenario_a_high_seed_132,scenario_a_high,21,A,A,high,scenario_a_high,132,15.0,15.838555237520362,173,173,0,89,1.0,0.0,0.5144508670520231,0,0.0,10.286127167630058,20,0.9608199593830171,0.5609034325905383,50167.46666666667,1.0964381335552635,1.2575969937283045,1.6753061009484147,1.8237707804112677,0.06650463296262579,0.0513520231213874,8.88390000000002,0.08305837465853293,0.1389037845081327,16,1.0,0.1875,0.8125,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,1.0247136792535785,1.1645552375203647,1.7655552375203647,1.8543552375203656,0.24758911987369103,0.0001,0.034060000000000173,0.9230038417262532,0.034,0.009999999999999815,0.0998366800133762,0.42857142857142855,26,1.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,1.03073827790185,1.2305552375203672,1.6040552375203667,1.6475552375203666,0.13791420950081465,0.0001,0.03661999999999968,0.9208117140777645,0.041999999999999996,0.00999999999999982,0.08602902068025149,0.2727272727272727,103,1.0,0.4563106796116505,0.5436893203883495,0.0,0.0,0,0.0,30762.666666666668,28125.866666666665,1.1147215521618121,1.2740242296266553,1.6649940827415328,1.7750557584308957,0.08043601012953472,0.0001,0.05198000000000025,0.9246368324555605,0.09000000000000001,0.009999999999999811,0.07785861213542365,0.08571428571428572,28,1.0,1.0,0.0,0.0,0.0,0,0.0,16008.533333333333,15291.733333333334,1.1311736835317354,1.2650850861705383,1.732009770784055,1.800096166148977,0.13992150103947515,0.0001,0.07260285714285715,0.8609121037230396,0.154,0.009999999999999802,0.0898400124313215,0.04477611940298507
scenario_a_high_seed_133,scenario_a_high,22,A,A,high,scenario_a_high,133,15.0,15.463197881986762,171,166,5,30,0.9707602339181286,0.029239766081871343,0.17543859649122806,0,0.0,4.6345029239766085,10,0.9725025906522161,0.5677958768300997,47803.73333333333,0.5867178930743723,0.5767599999999998,0.9145723948499471,0.9731976461964649,0.06503469767861239,0.051344678362573185,8.779940000000014,0.10322606956790961,0.13952588390923032,16,1.0,0.0625,0.9375,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.5419140733692068,0.5577599999999951,0.82986947049669,0.8853321996887489,0.17267747453421492,0.0001,0.034060000000000173,0.4455613456722859,0.034,0.009999999999999815,0.0906117526848909,0.42857142857142855,26,1.0,0.4230769230769231,0.5769230769230769,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.545094391284978,0.575759999999996,0.8470884114900747,0.8708694704966903,0.15886168472052886,0.0001,0.03661999999999968,0.422782300657661,0.041999999999999996,0.009999999999999811,0.08441495672557306,0.2727272727272727,101,0.9603960396039604,0.9603960396039604,0.0,0.039603960396039604,0.03960396039603964,0,0.0,28970.666666666668,26487.466666666667,0.6028301689493525,0.5942026487742735,0.9187732268972848,0.9680058067689608,0.0719222473244443,0.0001,0.05201960396039627,0.41709047847240255,0.09000000000000001,0.009603960396039423,0.0994205644242142,0.08571428571428572,28,0.9642857142857143,0.9642857142857143,0.0,0.03571428571428571,0.0357142857142857,0,0.0,15436.8,14745.6,0.5928511894470118,0.5950255816746868,0.9748225329341954,1.0022289697761326,0.1590602368968445,0.0001,0.07245999999999987,0.32651377808808185,0.154,0.009642857142856962,0.14162871326584842,0.04477611940298507
scenario_a_high_seed_134,scenario_a_high,23,A,A,high,scenario_a_high,134,15.0,15.456645522179661,140,138,2,10,0.9857142857142858,0.014285714285714285,0.07142857142857142,1,0.007142857142857143,1.301418439716312,6,0.7578617225316369,0.45186000998586073,37188.26666666667,0.26826063358996916,0.23655999999999988,0.556841454953367,0.6047491523978714,0.061930030028164655,0.04988742857142865,6.984240000000011,0.22443030370200237,0.15407304848669454,16,1.0,0.4375,0.5625,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.20169891501707132,0.16902050093672383,0.45071332843361045,0.4634590834304509,0.12948581806367565,0.0001,0.034060000000000173,0.10339592508874186,0.034,0.009999999999999815,0.23036171927464485,0.42857142857142855,26,0.9615384615384616,0.9230769230769231,0.038461538461538464,0.038461538461538464,0.038461538461538436,1,0.038461538461538464,2346.6666666666665,1706.6666666666667,0.22422616860894762,0.1913950869393619,0.43185998838515305,0.5262133284336123,0.142895323720318,0.0001,0.036773846153845886,0.11669768321315624,0.04361538461538461,0.009615384615384436,0.2196009542667528,0.2727272727272727,79,1.0,1.0,0.0,0.0,0.0,0,0.0,23594.666666666668,21572.266666666666,0.2819547794375782,0.2468827985625257,0.5580173392260677,0.6129383317165966,0.07327178937667787,0.0001,0.05198000000000023,0.11127021407470518,0.09000000000000001,0.009999999999999827,0.219711176634264,0.08571428571428572,19,0.9473684210526315,0.9473684210526315,0.0,0.05263157894736842,0.052631578947368474,0,0.0,10291.2,9830.4,0.3276314791011171,0.26418213360273457,0.5629479028806154,0.5908520775996456,0.11094769294573302,0.0001,0.07245999999999986,0.07105784948875891,0.154,0.009473684210526148,0.2456656444654518,0.04477611940298507
scenario_a_high_seed_135,scenario_a_high,24,A,A,high,scenario_a_high,135,15.0,15.279588250443398,149,148,1,12,0.9932885906040269,0.006711409395973154,0.08053691275167785,0,0.0,1.808724832214765,7,0.8169068299100124,0.48771340417394854,40243.2,0.3194755675562299,0.28958825044339775,0.6085204859260376,0.7018650155304892,0.06398876315782982,0.05001382550335581,7.452060000000016,0.19503014162004342,0.14994399570178393,16,1.0,0.375,0.625,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.21886342497796288,0.1812634848753918,0.44277298477322313,0.5711729847732233,0.14350170210484933,0.0001,0.034060000000000173,0.12227649080038762,0.034,0.009999999999999815,0.23495693530217998,0.42857142857142855,26,1.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.2745917513312714,0.23252522545810828,0.5615801562833909,0.6222729847732262,0.12492615551198837,0.0001,0.03661999999999968,0.16093508412205124,0.041999999999999996,0.00999999999999982,0.18381566200675822,0.2727272727272727,88,0.9886363636363636,0.9886363636363636,0.0,0.011363636363636364,0.011363636363636354,0,0.0,25984.0,23756.8,0.33716499038538295,0.29736970406236296,0.6372284642790531,0.699958259692964,0.06417654571875131,0.0001,0.051980000000000255,0.15766290582091144,0.09000000000000001,0.009886363636363464,0.18827070204951107,0.08571428571428572,19,1.0,1.0,0.0,0.0,0.0,0,0.0,10862.933333333332,10376.533333333333,0.3836915830370577,0.3989115328133539,0.5439557601531424,0.6775750341020633,0.0932391034940494,0.0001,0.07267052631578942,0.12645352390399126,0.154,0.00999999999999981,0.20806058652731066,0.04477611940298507
scenario_a_high_seed_136,scenario_a_high,25,A,A,high,scenario_a_high,136,15.0,15.444759999999986,175,174,1,45,0.9942857142857143,0.005714285714285714,0.2571428571428571,0,0.0,6.7057142857142855,14,0.9969724359588625,0.581935879871233,50466.13333333333,0.7844289800969602,0.7972128969621366,1.2836580251113763,1.39042657902284,0.06808448448429644,0.0513592000000001,8.987860000000017,0.08017634870029293,0.1382959045219173,16,1.0,0.0625,0.9375,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.7585974999999923,0.7567599999999906,1.2382599999999897,1.2850599999999914,0.2893733333333329,0.0001,0.034060000000000173,0.644944592567302,0.034,0.009999999999999815,0.07322677049452767,0.42857142857142855,26,1.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.7477607692307631,0.784759999999997,1.2462599999999924,1.2957599999999934,0.21335919999999972,0.0001,0.03661999999999968,0.6300309765861908,0.041999999999999996,0.009999999999999811,0.06589634176135986,0.2727272727272727,105,0.9904761904761905,0.8761904761904762,0.11428571428571428,0.009523809523809525,0.00952380952380949,0,0.0,31061.333333333332,28398.933333333334,0.7979712729960668,0.8023324240344056,1.2878712794515452,1.3907597961961324,0.09188748054135945,0.0001,0.05198000000000024,0.6121543501822342,0.09000000000000001,0.009904761904761715,0.07728903962871364,0.08571428571428572,28,1.0,1.0,0.0,0.0,0.0,0,0.0,16008.533333333333,15291.733333333334,0.7824552804421888,0.7929281644354285,1.2173642541009888,1.3523495368303502,0.17990529981423514,0.0001,0.07260285714285704,0.5060798707613252,0.154,0.009999999999999827,0.10823495170816186,0.04477611940298507
scenario_a_high_seed_137,scenario_a_high,26,A,A,high,scenario_a_high,137,15.0,15.193059479213472,153,151,2,16,0.9869281045751634,0.013071895424836602,0.10457516339869281,2,0.013071895424836602,2.1451612903225805,8,0.8592081152489359,0.5068722340313438,41685.333333333336,0.34284204958319253,0.28069701464654884,0.7278295450476706,0.7842689072299,0.06480393811401633,0.0503329411764707,7.700940000000017,0.1992862742968401,0.1477296481686297,16,1.0,0.375,0.625,0.0,0.0,0,0.0,955.7333333333333,546.1333333333333,0.2766282384452011,0.21901434862069946,0.7127599999999998,0.746359999999999,0.17480609378530032,0.0001,0.034060000000000173,0.1810477292281002,0.034,0.009999999999999815,0.19555746243657923,0.42857142857142855,26,1.0,0.7692307692307693,0.23076923076923078,0.0,0.0,2,0.07692307692307693,2440.5333333333333,1774.9333333333334,0.2891130530728473,0.21440834879237647,0.7082599999999988,0.7655682233999948,0.13875788059726407,0.0001,0.03661999999999968,0.18018837526571188,0.04523076923076923,0.009999999999999811,0.20700149210273477,0.2727272727272727,90,0.9777777777777777,0.9777777777777777,0.0,0.022222222222222223,0.022222222222222254,0,0.0,26282.666666666668,24029.866666666665,0.34787971026282855,0.2873598350707165,0.7047082764542533,0.7563185724567343,0.06210778945420106,0.0001,0.052024444444444706,0.17973401168760733,0.09000000000000001,0.009777777777777587,0.197188357811754,0.08571428571428572,21,1.0,1.0,0.0,0.0,0.0,0,0.0,12006.4,11468.8,0.4382223079788878,0.3798256897186181,0.7551513418879261,0.7845969444985355,0.11368629756905516,0.0001,0.07245999999999997,0.17544585085896994,0.154,0.009999999999999851,0.20156617003344282,0.04477611940298507
scenario_a_high_seed_138,scenario_a_high,27,A,A,high,scenario_a_high,138,15.0,15.23495486128628,154,154,0,19,1.0,0.0,0.12337662337662338,1,0.006493506493506494,3.02258064516129,12,0.8552700102256734,0.5075459737428568,42308.26666666667,0.43261343827866566,0.3654606843697099,0.8709346495444451,1.1276076674290294,0.07425418965851942,0.05021064935064944,7.732440000000015,0.16344454688315252,0.14759278325860997,16,1.0,0.1875,0.8125,0.0,0.0,1,0.0625,955.7333333333333,546.1333333333333,0.36493384292549647,0.3226048960536889,0.748973300346114,0.8225585490982493,0.2468678501035669,0.0001,0.034060000000000173,0.2526456733381673,0.036125000000000004,0.009999999999999815,0.16448227635680432,0.42857142857142855,26,1.0,0.7692307692307693,0.23076923076923078,0.0,0.0,0,0.0,2440.5333333333333,1774.9333333333334,0.35859626947427187,0.2749548612862851,0.8424548612862846,1.0609548612862847,0.16882554627053364,0.0001,0.03661999999999968,0.24762992532833733,0.041999999999999996,0.009999999999999811,0.17498303596394937,0.2727272727272727,92,1.0,1.0,0.0,0.0,0.0,0,0.0,27477.333333333332,25122.133333333335,0.46509069853588125,0.3716254249747022,0.9748722057480995,1.1269909544624943,0.0754171035114234,0.0001,0.05202347826086981,0.2822207575967941,0.09000000000000001,0.009999999999999813,0.15362461866672808,0.08571428571428572,20,1.0,1.0,0.0,0.0,0.0,0,0.0,11434.666666666666,10922.666666666666,0.4335840368237213,0.44126512574955745,0.6830775066321074,0.7473150258770099,0.10608112238542437,0.0001,0.07245999999999989,0.16666336342665813,0.154,0.009999999999999797,0.1927859972947477,0.04477611940298507
