message_id,src,dst,message_class,payload_bytes,full_size_bytes,generated_at,deadline_s,sequence_no,policy_version_id,retransmission_count,delivered,dropped,deadline_missed,drop_reason,classified_at,crypto_start_at,crypto_end_at,queue_enter_at,queue_leave_at,tx_start_at,tx_end_at,ack_wait_start_at,ack_received_at,delivered_at,dropped_at,classification_time_s,crypto_time_s,queue_time_s,tx_time_s,ack_time_s,total_latency_s,lifecycle_events_json,metadata_json
source_telemetry-56,source_telemetry,receiver,telemetry,512,536,10.934970557393697,1.5,56,scenario_c_priority_protected,0,True,False,False,,10.935070557393697,10.935070557393697,10.936592157393697,10.936592157393697,11.06154199999999,11.06154199999999,11.214166999999991,,,11.214166999999991,,0.0001,0.0015216000000002339,0.12494984260629316,0.15262499999999998,0.0,0.2791964426062936,"[{""event"": ""generated_at"", ""at"": 10.934970557393697}, {""event"": ""classified_at"", ""at"": 10.935070557393697}, {""event"": ""crypto_start_at"", ""at"": 10.935070557393697}, {""event"": ""crypto_end_at"", ""at"": 10.936592157393697}, {""event"": ""queue_enter_at"", ""at"": 10.936592157393697, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.06154199999999, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.06154199999999, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 11.214166999999991, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 11.214166999999991, ""attempt"": 1}]","{""aggregation_size"": 2, ""effective_tx_bytes"": 530.5}"
source_command-16,source_command,receiver,control,128,176,11.25,0.45,16,scenario_c_priority_protected,0,True,False,False,,11.2501,11.2501,11.252348,11.252348,11.252348,11.252348,11.294348,11.294348,11.304348,11.294348,,0.0001,0.0022479999999998057,0.0,0.041999999999999996,0.009999999999999787,0.054347999999999175,"[{""event"": ""generated_at"", ""at"": 11.25}, {""event"": ""classified_at"", ""at"": 11.2501}, {""event"": ""crypto_start_at"", ""at"": 11.2501}, {""event"": ""crypto_end_at"", ""at"": 11.252348}, {""event"": ""queue_enter_at"", ""at"": 11.252348, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.252348, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.252348, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 11.294348, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 11.294348, ""attempt"": 1}, {""event"": ""ack_wait_start_at"", ""at"": 11.294348, ""attempt"": 1}, {""event"": ""ack_received_at"", ""at"": 11.304348, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 176.0}"
source_background-23,source_background,receiver,background,1024,1044,11.26235771051273,6.0,23,scenario_c_priority_protected,0,True,False,False,,11.262457710512729,11.262457710512729,11.26368171051273,11.26368171051273,11.294348,11.294348,11.444847999999999,,,11.444847999999999,,0.0001,0.001224000000000558,0.030666289487269793,0.1505,0.0,0.1824902894872693,"[{""event"": ""generated_at"", ""at"": 11.26235771051273}, {""event"": ""classified_at"", ""at"": 11.262457710512729}, {""event"": ""crypto_start_at"", ""at"": 11.262457710512729}, {""event"": ""crypto_end_at"", ""at"": 11.26368171051273}, {""event"": ""queue_enter_at"", ""at"": 11.26368171051273, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.294348, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.294348, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 11.444847999999999, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 11.444847999999999, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 1044.0}"
source_background-24,source_background,receiver,background,1024,1044,11.349814405461382,6.0,24,scenario_c_priority_protected,0,True,False,False,,11.349914405461382,11.349914405461382,11.351138405461382,11.351138405461382,11.705847999999998,11.705847999999998,11.856347999999997,,,11.856347999999997,,0.0001,0.001224000000000558,0.3547095945386154,0.1505,0.0,0.5065335945386149,"[{""event"": ""generated_at"", ""at"": 11.349814405461382}, {""event"": ""classified_at"", ""at"": 11.349914405461382}, {""event"": ""crypto_start_at"", ""at"": 11.349914405461382}, {""event"": ""crypto_end_at"", ""at"": 11.351138405461382}, {""event"": ""queue_enter_at"", ""at"": 11.351138405461382, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.705847999999998, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.705847999999998, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 11.856347999999997, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 11.856347999999997, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 1044.0}"
source_telemetry-57,source_telemetry,receiver,telemetry,512,536,11.351877974289273,1.5,57,scenario_c_priority_protected,0,True,False,False,,11.351977974289273,11.351977974289273,11.353499574289273,11.353499574289273,11.444847999999999,11.444847999999999,11.531847999999998,,,11.531847999999998,,0.0001,0.0015216000000002339,0.09134842571072532,0.08700000000000001,0.0,0.17997002571072507,"[{""event"": ""generated_at"", ""at"": 11.351877974289273}, {""event"": ""classified_at"", ""at"": 11.351977974289273}, {""event"": ""crypto_start_at"", ""at"": 11.351977974289273}, {""event"": ""crypto_end_at"", ""at"": 11.353499574289273}, {""event"": ""queue_enter_at"", ""at"": 11.353499574289273, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.444847999999999, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.444847999999999, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 11.531847999999998, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 11.531847999999998, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
source_background-25,source_background,receiver,background,1024,1044,11.441375046955304,6.0,25,scenario_c_priority_protected,0,True,False,False,,11.441475046955304,11.441475046955304,11.442699046955305,11.442699046955305,12.084472999999997,12.084472999999997,12.234972999999997,,,12.234972999999997,,0.0001,0.001224000000000558,0.6417739530446926,0.1505,0.0,0.7935979530446922,"[{""event"": ""generated_at"", ""at"": 11.441375046955304}, {""event"": ""classified_at"", ""at"": 11.441475046955304}, {""event"": ""crypto_start_at"", ""at"": 11.441475046955304}, {""event"": ""crypto_end_at"", ""at"": 11.442699046955305}, {""event"": ""queue_enter_at"", ""at"": 11.442699046955305, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 12.084472999999997, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 12.084472999999997, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 12.234972999999997, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 12.234972999999997, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 1044.0}"
source_telemetry-58,source_telemetry,receiver,telemetry,512,536,11.480654600767501,1.5,58,scenario_c_priority_protected,0,True,False,False,,11.4807546007675,11.4807546007675,11.482276200767501,11.482276200767501,11.531847999999998,11.531847999999998,11.618847999999998,,,11.618847999999998,,0.0001,0.0015216000000002339,0.04957179923249733,0.08700000000000001,0.0,0.13819339923249707,"[{""event"": ""generated_at"", ""at"": 11.480654600767501}, {""event"": ""classified_at"", ""at"": 11.4807546007675}, {""event"": ""crypto_start_at"", ""at"": 11.4807546007675}, {""event"": ""crypto_end_at"", ""at"": 11.482276200767501}, {""event"": ""queue_enter_at"", ""at"": 11.482276200767501, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.531847999999998, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.531847999999998, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 11.618847999999998, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 11.618847999999998, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
source_telemetry-59,source_telemetry,receiver,telemetry,512,536,11.533023368831294,1.5,59,scenario_c_priority_protected,0,True,False,False,,11.533123368831294,11.533123368831294,11.534644968831294,11.534644968831294,11.618847999999998,11.618847999999998,11.705847999999998,,,11.705847999999998,,0.0001,0.0015216000000002339,0.08420303116870365,0.08700000000000001,0.0,0.1728246311687034,"[{""event"": ""generated_at"", ""at"": 11.533023368831294}, {""event"": ""classified_at"", ""at"": 11.533123368831294}, {""event"": ""crypto_start_at"", ""at"": 11.533123368831294}, {""event"": ""crypto_end_at"", ""at"": 11.534644968831294}, {""event"": ""queue_enter_at"", ""at"": 11.534644968831294, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.618847999999998, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.618847999999998, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 11.705847999999998, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 11.705847999999998, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
source_telemetry-60,source_telemetry,receiver,telemetry,512,536,11.681540554212019,1.5,60,scenario_c_priority_protected,0,True,False,False,,11.681640554212018,11.681640554212018,11.683162154212019,11.683162154212019,11.856347999999997,11.856347999999997,12.008972999999997,,,12.008972999999997,,0.0001,0.0015216000000002339,0.17318584578797847,0.15262499999999998,0.0,0.3274324457879789,"[{""event"": ""generated_at"", ""at"": 11.681540554212019}, {""event"": ""classified_at"", ""at"": 11.681640554212018}, {""event"": ""crypto_start_at"", ""at"": 11.681640554212018}, {""event"": ""crypto_end_at"", ""at"": 11.683162154212019}, {""event"": ""queue_enter_at"", ""at"": 11.683162154212019, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.856347999999997, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.856347999999997, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 12.008972999999997, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 12.008972999999997, ""attempt"": 1}]","{""aggregation_size"": 2, ""effective_tx_bytes"": 530.5}"
source_telemetry-61,source_telemetry,receiver,telemetry,512,536,11.815075568952544,1.5,61,scenario_c_priority_protected,0,True,False,False,,11.815175568952544,11.815175568952544,11.816697168952544,11.816697168952544,11.856347999999997,11.856347999999997,12.008972999999997,,,12.008972999999997,,0.0001,0.0015216000000002339,0.03965083104745304,0.15262499999999998,0.0,0.1938974310474535,"[{""event"": ""generated_at"", ""at"": 11.815075568952544}, {""event"": ""classified_at"", ""at"": 11.815175568952544}, {""event"": ""crypto_start_at"", ""at"": 11.815175568952544}, {""event"": ""crypto_end_at"", ""at"": 11.816697168952544}, {""event"": ""queue_enter_at"", ""at"": 11.816697168952544, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 11.856347999999997, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 11.856347999999997, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 12.008972999999997, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 12.008972999999997, ""attempt"": 1}]","{""aggregation_size"": 2, ""effective_tx_bytes"": 530.5}"
source_critical-9,source_critical,receiver,critical,64,108,12.0,0.12,9,scenario_c_priority_protected,0,True,False,False,,12.0001,12.0001,12.001542,12.001542,12.008972999999997,12.008972999999997,12.042472999999998,12.042472999999998,12.052472999999997,12.042472999999998,,0.0001,0.0014420000000008315,0.007430999999996857,0.0335,0.009999999999999787,0.05247299999999733,"[{""event"": ""generated_at"", ""at"": 12.0}, {""event"": ""classified_at"", ""at"": 12.0001}, {""event"": ""crypto_start_at"", ""at"": 12.0001}, {""event"": ""crypto_end_at"", ""at"": 12.001542}, {""event"": ""queue_enter_at"", ""at"": 12.001542, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 12.008972999999997, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 12.008972999999997, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 12.042472999999998, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 12.042472999999998, ""attempt"": 1}, {""event"": ""ack_wait_start_at"", ""at"": 12.042472999999998, ""attempt"": 1}, {""event"": ""ack_received_at"", ""at"": 12.052472999999997, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 108.0}"
source_command-17,source_command,receiver,control,128,176,12.0,0.45,17,scenario_c_priority_protected,0,True,False,False,,12.0001,12.001542,12.00379,12.00379,12.042472999999998,12.042472999999998,12.084472999999997,12.084472999999997,12.094472999999997,12.084472999999997,,0.0001,0.0022479999999998057,0.038682999999997136,0.041999999999999996,0.009999999999999787,0.09447299999999714,"[{""event"": ""generated_at"", ""at"": 12.0}, {""event"": ""classified_at"", ""at"": 12.0001}, {""event"": ""crypto_start_at"", ""at"": 12.001542}, {""event"": ""crypto_end_at"", ""at"": 12.00379}, {""event"": ""queue_enter_at"", ""at"": 12.00379, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 12.042472999999998, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 12.042472999999998, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 12.084472999999997, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 12.084472999999997, ""attempt"": 1}, {""event"": ""ack_wait_start_at"", ""at"": 12.084472999999997, ""attempt"": 1}, {""event"": ""ack_received_at"", ""at"": 12.094472999999997, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 176.0}"
source_background-26,source_background,receiver,background,1024,1044,12.153474761693577,6.0,26,scenario_c_priority_protected,0,True,False,False,,12.153574761693577,12.153574761693577,12.154798761693577,12.154798761693577,12.234972999999997,12.234972999999997,12.385472999999996,,,12.385472999999996,,0.0001,0.001224000000000558,0.08017423830641945,0.1505,0.0,0.23199823830641897,"[{""event"": ""generated_at"", ""at"": 12.153474761693577}, {""event"": ""classified_at"", ""at"": 12.153574761693577}, {""event"": ""crypto_start_at"", ""at"": 12.153574761693577}, {""event"": ""crypto_end_at"", ""at"": 12.154798761693577}, {""event"": ""queue_enter_at"", ""at"": 12.154798761693577, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 12.234972999999997, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 12.234972999999997, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 12.385472999999996, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 12.385472999999996, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 1044.0}"
source_telemetry-62,source_telemetry,receiver,telemetry,512,536,12.744903199808528,1.5,62,scenario_c_priority_protected,0,True,False,False,,12.745003199808528,12.745003199808528,12.746524799808528,12.746524799808528,12.746524799808528,12.746524799808528,12.833524799808528,,,12.833524799808528,,0.0001,0.0015216000000002339,0.0,0.08700000000000001,0.0,0.08862159999999975,"[{""event"": ""generated_at"", ""at"": 12.744903199808528}, {""event"": ""classified_at"", ""at"": 12.745003199808528}, {""event"": ""crypto_start_at"", ""at"": 12.745003199808528}, {""event"": ""crypto_end_at"", ""at"": 12.746524799808528}, {""event"": ""queue_enter_at"", ""at"": 12.746524799808528, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 12.746524799808528, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 12.746524799808528, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 12.833524799808528, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 12.833524799808528, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
source_command-18,source_command,receiver,control,128,176,12.75,0.45,18,scenario_c_priority_protected,0,True,False,False,,12.7501,12.7501,12.752348,12.752348,12.833524799808528,12.833524799808528,12.875524799808527,12.875524799808527,12.885524799808527,12.875524799808527,,0.0001,0.0022479999999998057,0.08117679980852799,0.041999999999999996,0.009999999999999787,0.13552479980852716,"[{""event"": ""generated_at"", ""at"": 12.75}, {""event"": ""classified_at"", ""at"": 12.7501}, {""event"": ""crypto_start_at"", ""at"": 12.7501}, {""event"": ""crypto_end_at"", ""at"": 12.752348}, {""event"": ""queue_enter_at"", ""at"": 12.752348, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 12.833524799808528, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 12.833524799808528, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 12.875524799808527, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 12.875524799808527, ""attempt"": 1}, {""event"": ""ack_wait_start_at"", ""at"": 12.875524799808527, ""attempt"": 1}, {""event"": ""ack_received_at"", ""at"": 12.885524799808527, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 176.0}"
source_telemetry-63,source_telemetry,receiver,telemetry,512,536,13.007230392174192,1.5,63,scenario_c_priority_protected,0,True,False,False,,13.007330392174191,13.007330392174191,13.008851992174192,13.008851992174192,13.008851992174192,13.008851992174192,13.095851992174191,,,13.095851992174191,,0.0001,0.0015216000000002339,0.0,0.08700000000000001,0.0,0.08862159999999975,"[{""event"": ""generated_at"", ""at"": 13.007230392174192}, {""event"": ""classified_at"", ""at"": 13.007330392174191}, {""event"": ""crypto_start_at"", ""at"": 13.007330392174191}, {""event"": ""crypto_end_at"", ""at"": 13.008851992174192}, {""event"": ""queue_enter_at"", ""at"": 13.008851992174192, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 13.008851992174192, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 13.008851992174192, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 13.095851992174191, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 13.095851992174191, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
source_telemetry-64,source_telemetry,receiver,telemetry,512,536,13.14086312562169,1.5,64,scenario_c_priority_protected,0,True,False,False,,13.14096312562169,13.14096312562169,13.14248472562169,13.14248472562169,13.14248472562169,13.14248472562169,13.22948472562169,,,13.22948472562169,,0.0001,0.0015216000000002339,0.0,0.08700000000000001,0.0,0.08862159999999975,"[{""event"": ""generated_at"", ""at"": 13.14086312562169}, {""event"": ""classified_at"", ""at"": 13.14096312562169}, {""event"": ""crypto_start_at"", ""at"": 13.14096312562169}, {""event"": ""crypto_end_at"", ""at"": 13.14248472562169}, {""event"": ""queue_enter_at"", ""at"": 13.14248472562169, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 13.14248472562169, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 13.14248472562169, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 13.22948472562169, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 13.22948472562169, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
source_background-27,source_background,receiver,background,1024,1044,13.419037576252949,6.0,27,scenario_c_priority_protected,0,True,False,False,,13.419137576252949,13.419137576252949,13.42036157625295,13.42036157625295,13.42036157625295,13.42036157625295,13.570861576252948,,,13.570861576252948,,0.0001,0.001224000000000558,0.0,0.1505,0.0,0.15182399999999951,"[{""event"": ""generated_at"", ""at"": 13.419037576252949}, {""event"": ""classified_at"", ""at"": 13.419137576252949}, {""event"": ""crypto_start_at"", ""at"": 13.419137576252949}, {""event"": ""crypto_end_at"", ""at"": 13.42036157625295}, {""event"": ""queue_enter_at"", ""at"": 13.42036157625295, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 13.42036157625295, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 13.42036157625295, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 13.570861576252948, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 13.570861576252948, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 1044.0}"
source_background-28,source_background,receiver,background,1024,1044,13.469981024033164,6.0,28,scenario_c_priority_protected,0,True,False,False,,13.470081024033163,13.470081024033163,13.471305024033164,13.471305024033164,13.646361576252948,13.646361576252948,13.796861576252947,,,13.796861576252947,,0.0001,0.001224000000000558,0.17505655221978422,0.1505,0.0,0.32688055221978374,"[{""event"": ""generated_at"", ""at"": 13.469981024033164}, {""event"": ""classified_at"", ""at"": 13.470081024033163}, {""event"": ""crypto_start_at"", ""at"": 13.470081024033163}, {""event"": ""crypto_end_at"", ""at"": 13.471305024033164}, {""event"": ""queue_enter_at"", ""at"": 13.471305024033164, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 13.646361576252948, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 13.646361576252948, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 13.796861576252947, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 13.796861576252947, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 1044.0}"
source_critical-10,source_critical,receiver,critical,64,108,13.5,0.12,10,scenario_c_priority_protected,0,True,False,False,,13.5001,13.5001,13.501542,13.501542,13.570861576252948,13.570861576252948,13.604361576252948,13.604361576252948,13.614361576252948,13.604361576252948,,0.0001,0.0014420000000008315,0.06931957625294771,0.0335,0.009999999999999787,0.11436157625294818,"[{""event"": ""generated_at"", ""at"": 13.5}, {""event"": ""classified_at"", ""at"": 13.5001}, {""event"": ""crypto_start_at"", ""at"": 13.5001}, {""event"": ""crypto_end_at"", ""at"": 13.501542}, {""event"": ""queue_enter_at"", ""at"": 13.501542, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 13.570861576252948, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 13.570861576252948, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 13.604361576252948, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 13.604361576252948, ""attempt"": 1}, {""event"": ""ack_wait_start_at"", ""at"": 13.604361576252948, ""attempt"": 1}, {""event"": ""ack_received_at"", ""at"": 13.614361576252948, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 108.0}"
source_command-19,source_command,receiver,control,128,176,13.5,0.45,19,scenario_c_priority_protected,1,True,False,False,,13.5001,13.501542,13.50379,13.50379,13.604361576252948,13.604361576252948,13.646361576252948,13.838861576252947,13.848861576252947,13.838861576252947,,0.0001,0.0022479999999998057,0.2410715762529474,0.08399999999999999,0.009999999999999787,0.348861576252947,"[{""event"": ""generated_at"", ""at"": 13.5}, {""event"": ""classified_at"", ""at"": 13.5001}, {""event"": ""crypto_start_at"", ""at"": 13.501542}, {""event"": ""crypto_end_at"", ""at"": 13.50379}, {""event"": ""queue_enter_at"", ""at"": 13.50379, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 13.604361576252948, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 13.604361576252948, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 13.646361576252948, ""attempt"": 1}, {""event"": ""tx_lost_at"", ""at"": 13.646361576252948, ""attempt"": 1}, {""event"": ""retry_scheduled_at"", ""at"": 13.646361576252948, ""reason"": ""channel_loss"", ""attempt"": 1}, {""event"": ""queue_enter_at"", ""at"": 13.656361576252948, ""attempt"": 2}, {""event"": ""queue_leave_at"", ""at"": 13.796861576252947, ""attempt"": 2}, {""event"": ""tx_start_at"", ""at"": 13.796861576252947, ""attempt"": 2}, {""event"": ""tx_end_at"", ""at"": 13.838861576252947, ""attempt"": 2}, {""event"": ""delivered_at"", ""at"": 13.838861576252947, ""attempt"": 2}, {""event"": ""ack_wait_start_at"", ""at"": 13.838861576252947, ""attempt"": 2}, {""event"": ""ack_received_at"", ""at"": 13.848861576252947, ""attempt"": 2}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 176.0}"
source_telemetry-65,source_telemetry,receiver,telemetry,512,536,13.857155633651049,1.5,65,scenario_c_priority_protected,0,True,False,False,,13.857255633651048,13.857255633651048,13.858777233651049,13.858777233651049,13.858777233651049,13.858777233651049,13.945777233651048,,,13.945777233651048,,0.0001,0.0015216000000002339,0.0,0.08700000000000001,0.0,0.08862159999999975,"[{""event"": ""generated_at"", ""at"": 13.857155633651049}, {""event"": ""classified_at"", ""at"": 13.857255633651048}, {""event"": ""crypto_start_at"", ""at"": 13.857255633651048}, {""event"": ""crypto_end_at"", ""at"": 13.858777233651049}, {""event"": ""queue_enter_at"", ""at"": 13.858777233651049, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 13.858777233651049, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 13.858777233651049, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 13.945777233651048, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 13.945777233651048, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
source_telemetry-66,source_telemetry,receiver,telemetry,512,536,13.934828751223128,1.5,66,scenario_c_priority_protected,0,True,False,False,,13.934928751223127,13.934928751223127,13.936450351223128,13.936450351223128,13.945777233651048,13.945777233651048,14.032777233651048,,,14.032777233651048,,0.0001,0.0015216000000002339,0.00932688242792068,0.08700000000000001,0.0,0.09794848242792042,"[{""event"": ""generated_at"", ""at"": 13.934828751223128}, {""event"": ""classified_at"", ""at"": 13.934928751223127}, {""event"": ""crypto_start_at"", ""at"": 13.934928751223127}, {""event"": ""crypto_end_at"", ""at"": 13.936450351223128}, {""event"": ""queue_enter_at"", ""at"": 13.936450351223128, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 13.945777233651048, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 13.945777233651048, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 14.032777233651048, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 14.032777233651048, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
source_telemetry-67,source_telemetry,receiver,telemetry,512,536,13.950242764266802,1.5,67,scenario_c_priority_protected,0,True,False,False,,13.950342764266802,13.950342764266802,13.951864364266802,13.951864364266802,14.032777233651048,14.032777233651048,14.119777233651048,,,14.119777233651048,,0.0001,0.0015216000000002339,0.08091286938424602,0.08700000000000001,0.0,0.16953446938424577,"[{""event"": ""generated_at"", ""at"": 13.950242764266802}, {""event"": ""classified_at"", ""at"": 13.950342764266802}, {""event"": ""crypto_start_at"", ""at"": 13.950342764266802}, {""event"": ""crypto_end_at"", ""at"": 13.951864364266802}, {""event"": ""queue_enter_at"", ""at"": 13.951864364266802, ""attempt"": 1}, {""event"": ""queue_leave_at"", ""at"": 14.032777233651048, ""attempt"": 1}, {""event"": ""tx_start_at"", ""at"": 14.032777233651048, ""attempt"": 1}, {""event"": ""tx_end_at"", ""at"": 14.119777233651048, ""attempt"": 1}, {""event"": ""delivered_at"", ""at"": 14.119777233651048, ""attempt"": 1}]","{""aggregation_size"": 1, ""effective_tx_bytes"": 536.0}"
